,WWWSEX,WWWWHITE,W12EDUC3,AGE65PLM,WWWBLACK,AGE4049M,W1FIPCOM,AGE5059M,W2TOTCL,AGE3039,W2FIPCOM,WWWHOMLN,W1TRUAM2,AGE1829,EDUCAT4,WWWBRNUS,W2CIVLIB,WWWHISP,CENSDIV,WWWEDU3,WWWAGEC1,WWWEDU5,W1STATE,AGE6064M,W12RACE4,W2SECURE,WWWRACE4,RAC3,WWWRACE3,NEWRACE,WWWAGE,COMPLET2,IMPHISP,RACES,W12OTHET,USAWT2CC,USAWT2NC,RACWT1RV,W2MISSCL,USAWT2RC,USAWT1RV,RHWT2CC,RHWT2RC,MULT2,W3IWER4_A
497,1,-1,0.0,-1.0,1,1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,-1.0,0.3333333333333335,1.0,-1.0,-1,0.41935483870967727,0.0,0.0,0.0,0.709090909090909,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.20547945205479468,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9725920158898623,-1.0,-1.0,-0.9890656195108669,-1.0,-1.0,-1.0,0
568,-1,1,1.0,1.0,-1,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,-1.0,1.0,1.0,-1.0,-1,0.41935483870967727,1.0,0.9999999999999998,1.0,0.4181818181818182,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,0.5068493150684932,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.772144373085232,-1.0,-1.0,-0.8053624454462084,-1.0,-1.0,-1.0,0
77,1,1,1.0,1.0,-1,-1.0,0.9999999999999999,-1.0,0.4545454545454546,-1.0,0.9999999999999999,-1.0,0.6000000000000001,-1.0,1.0,1.0,-0.09090909090909083,-1,0.41935483870967727,1.0,0.9999999999999998,0.5,0.709090909090909,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.5068493150684932,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9974556104966801,-1.0,-0.9974621156421536,-0.19999999999999996,-0.9967935968989593,-0.9978321026703372,-0.998732011043999,-0.9983232838378127,-1.0,0
1583,-1,1,-1.0,1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,-0.6363636363636362,-1,-0.3548387096774195,0.0,0.9999999999999998,-0.5,-0.38181818181818183,-1.0,-0.9999999999999999,0.8181818181818183,-0.9999999999999999,-1.0,-1,-1.0,0.8630136986301367,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7642071756519705,-0.7639581601017942,-1.0,-0.8,-1.0,-1.0,-0.8824933459322613,-1.0,-1.0,0
2696,1,-1,-1.0,-1.0,1,-1.0,-1.0,-1.0,0.8181818181818183,-1.0,0.7142857142857141,-1.0,-1.0,1.0,-0.33333333333333326,1.0,0.6363636363636365,-1,-0.3548387096774195,0.0,-1.0,-0.5,-0.09090909090909094,-1.0,-0.33333333333333326,-0.6363636363636362,-0.33333333333333326,0.0,0,0.0,-0.8356164383561644,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.9494312090627047,-0.9508821017220762,-1.0,-0.6000000000000001,-1.0,-1.0,-0.9427938441130009,-1.0,-1.0,0
711,-1,1,-1.0,1.0,-1,-1.0,0.4285714285714285,-1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,0.20000000000000018,-1.0,-0.33333333333333326,1.0,0.2727272727272727,-1,-0.3548387096774195,0.0,0.9999999999999998,-0.5,0.9636363636363636,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,0.28767123287671237,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.4685752005367573,-1.0,-0.5268560869151517,-0.8,-0.32981102763228676,-0.5958336625616671,-0.7351660287109958,-0.6495397969941458,-1.0,0
1384,1,1,1.0,-1.0,-1,-1.0,0.4285714285714285,1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,-1.0,1.0,1.0,-1.0,-1,0.41935483870967727,1.0,0.33333333333333326,0.5,0.709090909090909,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.09589041095890427,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.699211464688855,-1.0,-1.0,-0.7430621058452755,-1.0,-1.0,-1.0,0
1879,1,-1,0.0,1.0,1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,0.3333333333333335,1.0,-0.2727272727272727,-1,0.35483870967741926,0.0,0.9999999999999998,0.0,-1.0,-1.0,-0.33333333333333326,0.4545454545454546,-0.33333333333333326,0.0,0,0.0,0.28767123287671237,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.18505599247436355,-0.16152672882499208,-1.0,-0.8,-1.0,-1.0,-0.07809118886339506,-1.0,-1.0,0
2826,1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,0.2727272727272727,1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.2727272727272727,1,0.41935483870967727,-1.0,-0.33333333333333326,-1.0,0.709090909090909,-1.0,0.3333333333333335,-0.2727272727272727,0.3333333333333335,-1.0,-1,-1.0,-0.5068493150684932,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.9970926341225722,-0.9966218532543434,-1.0,0.0,-1.0,-1.0,-0.9966377472364187,-1.0,-1.0,0
825,1,-1,0.0,-1.0,1,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,-1.0,0.3333333333333335,1.0,-1.0,-1,-1.0,0.0,0.6666666666666667,0.0,-0.7090909090909091,1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,0.26027397260273966,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.8231906763251089,-1.0,-1.0,-0.929462144631526,-1.0,-1.0,-1.0,0
1414,-1,-1,-1.0,-1.0,1,1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,-1.0,-0.19999999999999996,-1.0,-0.33333333333333326,1.0,-1.0,-1,0.29032258064516125,0.0,0.0,-0.5,-0.6000000000000001,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.15068493150684925,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.22082608415492422,-1.0,-1.0,-0.6891495547831618,-1.0,-1.0,-1.0,0
1634,1,1,-1.0,1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-0.9999999999999999,1.0,-0.09090909090909083,-1,0.35483870967741926,-1.0,0.9999999999999998,-1.0,-1.0,-1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.9178082191780821,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7208897929931184,-0.72044741629141,-1.0,-0.8,-1.0,-1.0,-0.8609062568710482,-1.0,-1.0,0
1156,1,1,-1.0,-1.0,-1,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,1.0,-0.33333333333333326,1.0,-1.0,-1,-0.3548387096774195,0.0,-1.0,-0.5,0.9636363636363636,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.863013698630137,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.7096857904714421,-1.0,-1.0,-0.7520094256175311,-1.0,-1.0,-1.0,0
2259,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,0.6363636363636365,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.2727272727272727,1,0.41935483870967727,-1.0,0.6666666666666667,-1.0,0.709090909090909,1.0,0.3333333333333335,-0.4545454545454545,0.3333333333333335,-1.0,-1,-1.0,0.15068493150684925,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.9929263965861888,-0.993840083899008,-1.0,-0.4,-1.0,-1.0,-0.991819659571717,-1.0,-1.0,0
1958,1,-1,-1.0,-1.0,1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,0.8181818181818183,-1,0.29032258064516125,0.0,0.6666666666666667,-0.5,0.8181818181818181,1.0,-0.33333333333333326,-0.6363636363636362,-0.33333333333333326,0.0,0,0.0,0.20547945205479445,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.9138415715834547,-0.9131451937721752,-1.0,-0.8,-1.0,-1.0,-0.9025329181177876,-1.0,-1.0,0
2125,1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,1.0,0.1428571428571428,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.09090909090909105,1,0.9354838709677418,-1.0,-0.33333333333333326,-1.0,-0.8909090909090909,-1.0,0.3333333333333335,0.09090909090909105,0.3333333333333335,-1.0,-1,-1.0,-0.452054794520548,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.8677816712169981,-0.866428909886769,-1.0,-0.8,-1.0,-1.0,-0.8470947723462343,-1.0,-1.0,0
1431,1,1,-1.0,-1.0,-1,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,1.0,-0.9999999999999999,1.0,-1.0,-1,0.35483870967741926,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.9178082191780822,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.6169999987495248,-1.0,-1.0,-0.6728358889052308,-1.0,-1.0,-1.0,0
177,1,1,1.0,-1.0,-1,1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-0.19999999999999996,-1.0,1.0,1.0,-1.0,-1,0.29032258064516125,1.0,0.0,0.5,-0.6000000000000001,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.17808219178082196,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9989110711957411,-1.0,-1.0,-0.9990698213495268,-1.0,-1.0,-1.0,0
1157,1,1,-1.0,-1.0,-1,1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,-1.0,-0.33333333333333326,1.0,-1.0,-1,-0.29032258064516125,0.0,0.0,-0.5,-0.3090909090909091,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.26027397260273966,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.856210511245096,-1.0,-1.0,-0.8771729500791507,-1.0,-1.0,-1.0,0
1797,1,1,-1.0,-1.0,-1,1.0,-1.0,-1.0,0.8181818181818183,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,-0.09090909090909083,-1,-0.3548387096774195,0.0,0.0,-0.5,-0.09090909090909094,-1.0,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1,-1.0,-0.17808219178082196,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8019404990536654,-0.8000845480278674,-1.0,-0.6000000000000001,-1.0,-1.0,-0.9012976356389552,-1.0,-1.0,0
2141,-1,-1,-1.0,-1.0,-1,1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.4285714285714285,1.0,-1.0,-1.0,-0.33333333333333326,-1.0,-0.4545454545454545,1,0.29032258064516125,0.0,0.0,-0.5,-0.6000000000000001,-1.0,0.3333333333333335,0.6363636363636365,0.3333333333333335,-1.0,-1,-1.0,-0.28767123287671237,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.9783786772532961,-0.9811714728235209,-1.0,-0.8,-1.0,-1.0,-0.9749958019648142,-1.0,-1.0,0
2300,1,1,-1.0,-1.0,-1,-1.0,-1.0,1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,0.4545454545454546,-1,0.41935483870967727,0.0,0.33333333333333326,-0.5,0.709090909090909,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.12328767123287654,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.996349136773497,-0.9963433503250348,-1.0,-0.8,-1.0,-1.0,-0.9981806031485874,-1.0,-1.0,0
240,1,1,-1.0,-1.0,-1,-1.0,0.4285714285714285,-1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,0.20000000000000018,1.0,-0.33333333333333326,1.0,0.2727272727272727,-1,0.41935483870967727,0.0,-1.0,-0.5,0.709090909090909,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,-1.0,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9973327955671705,-1.0,-0.99735856856522,-0.8,-0.9966345654470966,-0.9977436512675056,-0.9986708065885168,-0.9982401219279522,-1.0,0
1209,1,1,0.0,-1.0,-1,-1.0,0.4285714285714285,-1.0,-1.0,1.0,-1.0,-1.0,0.6000000000000001,-1.0,0.3333333333333335,1.0,-1.0,-1,0.41935483870967727,0.0,-0.33333333333333326,0.0,0.709090909090909,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.4246575342465755,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.8362545259625773,-1.0,-1.0,-0.8601262603542624,-1.0,-1.0,-1.0,0
1436,-1,1,1.0,-1.0,-1,-1.0,0.7142857142857141,-1.0,-1.0,1.0,-1.0,-1.0,-0.19999999999999996,-1.0,1.0,1.0,-1.0,-1,-0.935483870967742,1.0,-0.33333333333333326,0.5,0.2727272727272727,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.47945205479452047,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.6739603914399511,-1.0,-1.0,-0.7214922758015725,-1.0,-1.0,-1.0,0
1333,1,1,1.0,-1.0,-1,1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,-1.0,1.0,1.0,-1.0,-1,-0.3548387096774195,1.0,0.0,1.0,0.38181818181818183,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.23287671232876717,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.7692248408727036,-1.0,-1.0,-0.8028685390285475,-1.0,-1.0,-1.0,0
79,-1,-1,1.0,1.0,-1,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,1.0,0.20000000000000018,-1.0,1.0,1.0,-1.0,1,0.41935483870967727,1.0,0.9999999999999998,1.0,0.709090909090909,-1.0,0.3333333333333335,-1.0,0.3333333333333335,-1.0,-1,-1.0,0.36986301369863006,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9924493779588284,-1.0,-1.0,-0.9935501500255539,-1.0,-1.0,-1.0,0
3232,-1,1,1.0,1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,1.0,0.6363636363636365,-1,0.9999999999999998,1.0,0.9999999999999998,0.5,-0.8181818181818182,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,0.8082191780821917,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7435301847570234,-0.7444199559831484,-1.0,-0.8,-1.0,-1.0,-0.8721890288989863,-1.0,-1.0,0
2177,1,1,1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,1.0,0.8181818181818183,-1,0.9354838709677418,1.0,-0.33333333333333326,0.5,0.23636363636363633,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,-0.5616438356164384,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9985698173820777,-0.9985714751279661,-1.0,-0.8,-1.0,-1.0,-0.9992872727377853,-1.0,-1.0,0
1140,1,1,-1.0,-1.0,-1,-1.0,-0.1428571428571429,-1.0,-1.0,1.0,-1.0,-1.0,0.6000000000000001,-1.0,-0.33333333333333326,1.0,-1.0,-1,-1.0,0.0,-0.33333333333333326,-0.5,-0.20000000000000007,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.47945205479452047,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.19390547349331333,-1.0,-1.0,-0.3114224585851755,-1.0,-1.0,-1.0,0
548,1,-1,0.0,-1.0,1,-1.0,-0.1428571428571429,-1.0,1.0000000000000002,1.0,0.9999999999999999,1.0,0.20000000000000018,-1.0,0.3333333333333335,1.0,0.8181818181818183,-1,0.9999999999999998,0.0,-0.33333333333333326,0.0,-0.8181818181818182,-1.0,-0.9999999999999999,-0.6363636363636362,-0.33333333333333326,-1.0,0,-1.0,-0.589041095890411,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9972505710796237,-1.0,-0.9962551773506433,-0.8,-0.9965403205588996,-0.9968011186182323,-0.9986298302592569,-0.9981908386899402,-1.0,0
1371,1,1,0.0,-1.0,-1,1.0,0.4285714285714285,-1.0,1.0000000000000002,-1.0,-0.1428571428571429,-1.0,0.20000000000000018,-1.0,0.3333333333333335,1.0,0.8181818181818183,-1,-0.3548387096774195,0.0,0.0,0.0,-0.09090909090909094,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,-0.17808219178082196,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7234697984390295,-1.0,-0.6207253016929911,-0.8,-0.6515206124354749,-0.6760180962735278,-0.8621919949262021,-0.8177705662959082,-1.0,0
1593,1,1,1.0,-1.0,-1,1.0,-1.0,-1.0,1.0000000000000002,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,1.0,1.0,0.09090909090909105,-1,-0.935483870967742,1.0,0.0,1.0,0.2727272727272727,-1.0,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1,-1.0,-0.3150684931506851,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8251138817581017,-0.8264867579218329,-1.0,-0.8,-1.0,-1.0,-0.9128460221200259,-1.0,-1.0,0
495,1,1,-1.0,-1.0,-1,-1.0,0.7142857142857141,-1.0,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,1.0,-0.9999999999999999,1.0,-1.0,-1,-0.3548387096774195,-1.0,-0.6666666666666666,-1.0,-0.09090909090909094,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.6986301369863014,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9889355893306594,-1.0,-1.0,-0.9905486212280988,-1.0,-1.0,-1.0,0
583,-1,1,0.0,1.0,-1,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.3333333333333335,1.0,-1.0,-1,0.29032258064516125,0.0,0.9999999999999998,0.0,0.3090909090909091,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,0.6438356164383559,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.8115555504444081,-1.0,-1.0,-0.8390280401350643,-1.0,-1.0,-1.0,0
1994,1,-1,0.0,-1.0,1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-1.0,1.0,0.3333333333333335,1.0,0.8181818181818183,-1,-0.935483870967742,0.0,-0.6666666666666666,0.0,0.19999999999999996,-1.0,-0.33333333333333326,-0.6363636363636362,-0.33333333333333326,0.0,0,0.0,-0.6986301369863014,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.9654647859488209,-0.9681091773998496,-1.0,-0.8,-1.0,-1.0,-0.9609318949104247,-1.0,-1.0,0
223,1,1,-1.0,-1.0,-1,-1.0,0.9999999999999999,1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,0.20000000000000018,-1.0,-0.33333333333333326,1.0,0.4545454545454546,-1,0.41935483870967727,0.0,0.33333333333333326,-0.5,0.709090909090909,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.041095890410958846,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9946655911345481,-1.0,-0.9947171371306827,-0.8,-0.9932691308941932,-0.9954873025351966,-0.9973416131769007,-0.99648024385576,-1.0,0
456,-1,-1,-1.0,-1.0,1,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,1.0,-0.33333333333333326,1.0,-1.0,-1,-0.935483870967742,0.0,-0.6666666666666666,-0.5,0.2727272727272727,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.7534246575342466,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9008774403273518,-1.0,-1.0,-0.9604551805717725,-1.0,-1.0,-1.0,0
2472,-1,1,1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,1.0,0.8181818181818183,-1,-0.935483870967742,1.0,-0.33333333333333326,1.0,0.2727272727272727,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,-0.47945205479452047,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9957026144402297,-0.9957215715027992,-1.0,-0.8,-1.0,-1.0,-0.9978584106629405,-1.0,-1.0,0
1281,-1,-1,1.0,-1.0,-1,-1.0,0.4285714285714285,1.0,-1.0,-1.0,-1.0,-1.0,-0.19999999999999996,-1.0,1.0,-1.0,-1.0,1,0.9999999999999998,1.0,0.33333333333333326,0.5,-0.49090909090909096,-1.0,0.3333333333333335,-1.0,0.3333333333333335,-1.0,-1,-1.0,-0.09589041095890427,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-0.6078706971653128,-1.0,-1.0,-0.6650375081533688,-1.0,-1.0,-1.0,0
2866,1,1,0.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-1.0,1.0,0.3333333333333335,1.0,-0.2727272727272727,-1,-0.29032258064516125,0.0,-1.0,0.0,0.018181818181818077,-1.0,-0.9999999999999999,0.4545454545454546,-0.9999999999999999,-1.0,-1,-1.0,-0.9452054794520548,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9970602813031515,-0.9970593506196899,-1.0,-0.8,-1.0,-1.0,-0.9985349999139035,-1.0,-1.0,0
1366,-1,1,-1.0,-1.0,-1,-1.0,0.9999999999999999,-1.0,1.0000000000000002,1.0,0.9999999999999999,1.0,-0.6,-1.0,-0.33333333333333326,1.0,-0.4545454545454545,-1,0.41935483870967727,0.0,-0.33333333333333326,-0.5,0.709090909090909,-1.0,-0.9999999999999999,0.6363636363636365,-0.9999999999999999,-1.0,-1,-1.0,-0.6438356164383562,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,0.28581756292345184,-1.0,0.08864677236456231,-0.8,0.6122023260945708,-0.07006226523754944,-0.3592166344399944,-0.15693516637030336,-1.0,0
407,1,-1,-1.0,-1.0,1,1.0,-0.1428571428571429,-1.0,1.0000000000000002,-1.0,-0.1428571428571429,-1.0,-0.19999999999999996,-1.0,-0.9999999999999999,1.0,0.2727272727272727,-1,-0.3548387096774195,-1.0,0.0,-1.0,-0.09090909090909094,-1.0,-0.33333333333333326,-0.09090909090909083,-0.33333333333333326,0.0,0,0.0,-0.34246575342465757,0.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.9365603740178758,-1.0,-0.9554718208941254,-0.8,-0.922372630009993,-0.9822355394370273,-0.9282336582291455,-0.9223726300098983,-1.0,0
1743,1,1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,1.0,0.9999999999999999,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,-0.09090909090909083,-1,0.35483870967741926,0.0,-0.33333333333333326,-0.5,-0.0181818181818183,-1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.5068493150684932,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7208897929931184,-0.72044741629141,-1.0,-0.8,-1.0,-1.0,-0.8609062568710482,-1.0,-1.0,0
1043,-1,1,1.0,-1.0,-1,1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,-1.0,1.0,1.0,-1.0,-1,-0.3548387096774195,1.0,0.0,0.5,-0.4181818181818182,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.20547945205479468,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.839493792371645,-1.0,-1.0,-0.862893288322572,-1.0,-1.0,-1.0,0
2427,1,-1,-1.0,-1.0,-1,-1.0,-1.0,1.0,1.0000000000000002,-1.0,-0.1428571428571429,1.0,-1.0,-1.0,-0.9999999999999999,1.0,-0.2727272727272727,1,0.41935483870967727,-1.0,0.33333333333333326,-1.0,0.709090909090909,-1.0,0.3333333333333335,0.4545454545454546,0.3333333333333335,-1.0,-1,-1.0,0.06849315068493156,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.9968427205252527,-0.9963314719119897,-1.0,-0.8,-1.0,-1.0,-0.9963487321213312,-1.0,-1.0,0
88,-1,1,1.0,1.0,-1,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1,0.41935483870967727,1.0,0.9999999999999998,0.5,0.709090909090909,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,0.726027397260274,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9969868890576202,-1.0,-1.0,-0.9974261572849014,-1.0,-1.0,-1.0,0
1302,-1,-1,1.0,-1.0,1,-1.0,0.9999999999999999,-1.0,-1.0,1.0,-1.0,-1.0,0.6000000000000001,-1.0,1.0,1.0,-1.0,-1,0.41935483870967727,1.0,-0.33333333333333326,0.5,-0.23636363636363644,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.589041095890411,0.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,0.7105916817645788,-1.0,-1.0,-0.3175616187251954,-1.0,-1.0,-1.0,0
1796,-1,1,1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,1.0,-0.1428571428571429,-1.0,-1.0,-1.0,1.0,1.0,1.0000000000000002,-1,-0.935483870967742,1.0,-0.33333333333333326,1.0,0.2727272727272727,-1.0,-0.9999999999999999,-0.8181818181818181,-0.9999999999999999,-1.0,-1,-1.0,-0.452054794520548,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.542131452413299,-0.5441512485479192,-1.0,-0.8,-1.0,-1.0,-0.7718225684834694,-1.0,-1.0,0
