,CL7R,CL1R,CL5R,MOD,CT2BIN,DEMOC,CL2R,FEMALE,COLGRD,CL9R,CON,WWWWHITE,SOMCOL,INDEP,BABS,REPUB,CL8R,AGE65PLM,COMHS,AGE4049M,IWER3,CD4A_A,W12EDUC3,PTYID3,W2TOTCL,WWWBLACK,STRATA,AGE3039,VPROUD,FIPCOM,DOG6R,LIB,DOG3R,AGE5059M,P17_A,CL7,W1TRUAM2,F3,DOG4R,CD7_A,WWWHOMLN,CD15,CT1A,PROUD,AGE1829,CL9,SEC5,COMPLET2,ADVDEG,GT2,CENSDIV,W2CIVLIB,EDUCAT4,WWWAGEC1,CL1,CL2,INCA,W1STATE,CL5,FIP2,X1,CL4A,WWWEDU3,INCOME,B1,MEANFR,CL6B,FIP1,WWWEDU5,CL10R,CD8,W2SECURE,SEC4,WWWHISP,CL8,WWWAGE,IWER1,CD6,CLPROP,WWWRACE3,WWWRACE4,NEWRACE,MNDOG,AGE6064M,V1_B,POLINT,RI2_A,LOPROU,B2,LTHS,DOG2R,USAWT2RC,DOG5R,USAWT1RV,DOG1R,WWWBRNUS,PFR5R,F5,PFR1R,DG3,W3IWER4_A
188,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0000000000000002,1,0.0,-1.0,1.0,-0.5,1.0,-1.0,-0.5,-1.0,-1.0,0.33333333333333326,1.0,-0.33333333333333326,-0.5,0.75,-1.0,0.40000000000000013,-0.33333333333333326,-1.0,-1.0,0.33333333333333326,1.0,-1.0,-1.0,-1.0,-0.3548387096774195,1.0000000000000002,-0.33333333333333326,0.9999999999999998,-0.9999999999999999,0.1428571428571428,-1.0,-0.40740740740740744,-0.9999999999999999,0.7142857142857144,1.0,-1.0,0.0,0.0,-0.9999999999999999,0.19999999999999996,0.5,0.0,-0.5,-1.0,-0.25,-0.8,-0.33333333333333326,-1,-0.9999999999999999,0.7058823529411762,1.0,-0.11111111111111116,-0.4366197183099234,0,-0.33333333333333326,0.0,-0.08333333333334991,-1.0,-0.75,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-0.9569106970687531,-0.75,-0.9900998375948321,0.0,1.0,-0.1428571428571428,-0.9999999999999999,-0.5,-0.4285714285714285,1
138,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0000000000000002,-1,0.0,-1.0,1.0,1.0,-0.5,-1.0,-0.5,-1.0,-1.0,-1.0,-1.0,-0.33333333333333326,-1.0,0.75,-1.0,-0.8,-0.33333333333333326,-1.0,-1.0,0.33333333333333326,-0.33333333333333326,-1.0,1.0,0.0,-0.29032258064516125,0.8181818181818183,1.0,0.0,0.1428571428571428,0.1428571428571428,-1.0,0.03703703703703698,0.1428571428571428,-0.9999999999999999,1.0,-1.0,1.0,0.75,-0.9999999999999999,-0.33333333333333326,0.5,-1.0,1.0,1.0,0.0,-0.6000000000000001,-0.33333333333333326,-1,0.1428571428571428,-0.2941176470588236,1.0,0.11111111111111116,0.9999999999999998,-1,-0.9999999999999999,-1.0,-0.83333333333335,-1.0,-0.75,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.7142857142857142,-0.4285714285714285,-1.0,-0.4285714285714285,1
181,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,0.5,1.0,-1.0,0.5,-1.0,-1.0,0.33333333333333326,0.6000000000000001,-0.33333333333333326,-1.0,-0.75,-1.0,0.8,0.3333333333333335,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,-1.0,0.75,0.29032258064516125,0.4545454545454546,0.3333333333333335,0.9999999999999998,0.1428571428571428,0.1428571428571428,1.0,-0.5555555555555556,-0.9999999999999999,0.7142857142857144,0.5,0.75,0.0,1.0,-0.9999999999999999,0.3333333333333335,-1.0,-1.0,0.0,1.0,-1.0,-0.19999999999999996,-0.33333333333333326,-1,0.1428571428571428,0.38235294117647034,1.0,-0.11111111111111116,0.12676056338040653,-1,-0.9999999999999999,-1.0,-0.08333333333334991,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,-0.25,-0.5451500968445782,-1.0,-0.6403647475199532,-0.75,1.0,-0.1428571428571428,-0.9999999999999999,-0.5,-0.7142857142857142,1
161,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.8181818181818183,1,1.0,-1.0,1.0,-1.0,0.5,-1.0,1.0,-1.0,0.0,0.33333333333333326,-1.0,1.0,-1.0,0.75,-1.0,0.40000000000000013,-0.33333333333333326,-1.0,-1.0,0.33333333333333326,0.3333333333333335,-1.0,-1.0,-1.0,0.41935483870967727,-0.09090909090909083,-0.33333333333333326,0.9999999999999998,-0.9999999999999999,-0.9999999999999999,0.0,-0.2222222222222222,-0.9999999999999999,0.1428571428571428,0.0,0.0,0.0,-0.75,0.1428571428571428,-0.5999999999999999,0.5,0.0,-0.5,1.0,-0.25,0.19999999999999996,0.3333333333333335,-1,0.1428571428571428,0.8529411764705879,1.0,-0.11111111111111116,-0.15492957746488512,0,-0.33333333333333326,0.0,0.4166666666666501,-1.0,-0.75,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,0.0,-1.0,-0.25,-1.0,-0.25,1.0,-0.4285714285714285,-0.7142857142857142,-0.75,-0.9999999999999999,1
156,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,1.0000000000000002,1,0.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.0,1.0,-0.8,-0.9999999999999999,1.0,-1.0,0.33333333333333326,0.3333333333333335,-1.0,-1.0,-1.0,-0.3548387096774195,0.2727272727272727,1.0,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.37037037037037035,0.1428571428571428,-0.9999999999999999,0.0,0.0,1.0,0.5,0.1428571428571428,0.7333333333333334,0.5,0.0,0.5,1.0,0.25,0.0,-0.33333333333333326,-1,0.1428571428571428,-0.32352941176470607,1.0,0.5555555555555554,0.23943661971832042,0,-0.33333333333333326,0.0,0.08333333333334991,-1.0,-0.75,-0.33333333333333326,-1.0,-1.0,0.1428571428571428,-1.0,-0.75,-1.0,-0.25,-1.0,-0.75,1.0,-0.1428571428571428,-0.9999999999999999,-0.25,-0.9999999999999999,1
186,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,1.0000000000000002,-1,1.0,1.0,1.0,1.0,-0.5,1.0,-0.5,-1.0,0.9999999999999998,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,-1.0,-0.8,0.3333333333333335,-1.0,-1.0,0.33333333333333326,0.3333333333333335,-1.0,-1.0,0.0,-0.3548387096774195,0.4545454545454546,1.0,-0.33333333333333326,0.1428571428571428,-0.9999999999999999,-1.0,0.9999999999999998,0.1428571428571428,-0.9999999999999999,0.0,0.0,1.0,0.0,-0.9999999999999999,-0.5999999999999999,0.5,-1.0,0.5,1.0,0.25,-0.19999999999999996,-0.33333333333333326,-1,0.1428571428571428,-0.6764705882352943,1.0,0.33333333333333326,0.49295774647888013,-1,-0.9999999999999999,-1.0,-0.4166666666666501,-1.0,-0.75,-0.33333333333333326,-1.0,-1.0,-0.9999999999999999,-1.0,-0.75,-1.0,-0.75,-1.0,-0.25,1.0,-0.7142857142857142,-0.4285714285714285,-1.0,-0.4285714285714285,1
141,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,1.0000000000000002,-1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.5,-1.0,-1.0,0.33333333333333326,0.20000000000000018,-0.9999999999999999,-1.0,-0.75,-1.0,-0.8,0.3333333333333335,1.0,-1.0,0.33333333333333326,0.3333333333333335,-1.0,-1.0,-1.0,0.35483870967741926,0.09090909090909105,0.3333333333333335,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,0.0,-0.9999999999999999,-0.9999999999999999,0.0,-1.0,0.0,0.75,-0.9999999999999999,0.6000000000000001,0.0,-1.0,0.0,-1.0,-1.0,0.19999999999999996,-0.9999999999999999,-1,0.1428571428571428,-0.2941176470588236,1.0,-0.11111111111111116,-0.4366197183099234,-1,-0.9999999999999999,-1.0,-0.66666666666665,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-0.02731616911756063,-1.0,-0.23093004378790216,-0.75,1.0,-0.4285714285714285,-0.7142857142857142,-0.25,-0.7142857142857142,1
260,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0000000000000002,-1,0.0,-1.0,1.0,0.0,1.0,-1.0,0.5,-1.0,0.0,0.33333333333333326,-1.0,-0.33333333333333326,-0.5,0.0,-1.0,0.40000000000000013,0.3333333333333335,-1.0,-1.0,-1.0,-0.33333333333333326,-1.0,-1.0,-1.0,0.35483870967741926,0.4545454545454546,-0.33333333333333326,0.9999999999999998,0.1428571428571428,0.1428571428571428,0.0,-0.2592592592592593,0.1428571428571428,-0.9999999999999999,0.0,0.5,0.0,-0.5,-0.9999999999999999,0.6000000000000001,0.5,0.0,-0.5,1.0,-1.0,-0.19999999999999996,-0.9999999999999999,-1,0.1428571428571428,0.38235294117647034,1.0,0.5555555555555554,0.49295774647888013,-1,-0.9999999999999999,-1.0,0.25,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,-0.25,-1.0,-1.0,-1.0,0.0,1.0,-0.1428571428571428,-0.9999999999999999,-0.25,-0.7142857142857142,1
269,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0000000000000002,-1,0.0,-1.0,1.0,1.0,0.5,-1.0,-0.5,-1.0,-1.0,0.33333333333333326,-1.0,1.0,-0.5,-0.75,-1.0,0.40000000000000013,0.3333333333333335,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,0.0,-0.29032258064516125,0.09090909090909105,1.0,0.9999999999999998,-0.9999999999999999,-0.9999999999999999,-1.0,0.03703703703703698,0.1428571428571428,-0.9999999999999999,0.5,0.5,1.0,0.25,-0.9999999999999999,-0.7333333333333333,-1.0,-1.0,0.5,1.0,-1.0,0.19999999999999996,-0.33333333333333326,-1,0.1428571428571428,0.5,1.0,-0.7777777777777778,-0.014084507042239292,-1,-0.9999999999999999,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.75,-1.0,-0.25,-1.0,-0.25,1.0,-0.9999999999999999,-0.1428571428571428,-0.75,-0.4285714285714285,1
114,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,0.8181818181818183,-1,1.0,1.0,1.0,1.0,-0.5,-1.0,-0.5,-1.0,-1.0,0.33333333333333326,0.6000000000000001,1.0,-1.0,0.75,-1.0,-0.8,1.0,-1.0,-1.0,0.33333333333333326,1.0,-1.0,-1.0,0.0,0.35483870967741926,0.2727272727272727,-0.33333333333333326,-0.33333333333333326,-0.9999999999999999,-0.9999999999999999,-1.0,-0.2592592592592593,0.1428571428571428,-0.9999999999999999,0.0,0.0,0.0,0.75,-0.9999999999999999,-0.9999999999999999,0.5,-1.0,-0.5,1.0,-1.0,-0.19999999999999996,0.3333333333333335,-1,-0.9999999999999999,-0.6176470588235295,1.0,-0.11111111111111116,-0.15492957746488512,-1,-0.9999999999999999,-1.0,-0.1666666666666501,-1.0,1.0,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,0.0,-0.29576699678969165,-1.0,-0.5921632097172647,0.0,1.0,-0.9999999999999999,-0.1428571428571428,-1.0,-0.4285714285714285,1
111,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,-1.0,-1,1.0,-1.0,1.0,1.0,-0.5,-1.0,0.5,-1.0,0.0,0.33333333333333326,0.20000000000000018,1.0,-1.0,0.0,1.0,0.40000000000000013,0.3333333333333335,-1.0,-1.0,0.33333333333333326,-0.33333333333333326,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.9999999999999998,-0.9999999999999999,-0.9999999999999999,0.0,-0.11111111111111116,0.1428571428571428,-0.9999999999999999,0.5,0.75,1.0,-0.5,-0.9999999999999999,-0.8666666666666666,0.5,-1.0,1.0,1.0,-0.25,-1.0,-0.33333333333333326,-1,0.1428571428571428,0.7941176470588234,1.0,-0.11111111111111116,0.12676056338040653,-1,-0.9999999999999999,-1.0,0.10000000000000009,-1.0,-0.75,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,1.0,-1.0,0.0,-0.7070135370481266,-0.25,1.0,-0.9999999999999999,-0.1428571428571428,-0.75,-0.7142857142857142,1
182,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0000000000000002,1,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,0.33333333333333326,0.6000000000000001,0.3333333333333335,0.0,0.75,-1.0,0.40000000000000013,-0.33333333333333326,-1.0,-1.0,0.33333333333333326,-0.9999999999999999,-1.0,-1.0,0.0,0.29032258064516125,0.09090909090909105,-0.9999999999999999,0.9999999999999998,0.1428571428571428,-0.9999999999999999,0.0,0.8518518518518519,-0.9999999999999999,1.0,0.0,0.5,-1.0,-0.75,-0.9999999999999999,0.0,0.5,0.0,-1.0,1.0,-0.25,0.19999999999999996,-0.9999999999999999,-1,-0.9999999999999999,0.5294117647058822,1.0,-0.11111111111111116,-0.15492957746488512,0,-0.33333333333333326,0.0,0.75,-1.0,-0.25,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,1.0,0.0,-0.9003091090048118,0.0,-0.9763648985030646,-0.25,1.0,1.0,1.0,-0.25,-0.9999999999999999,1
227,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0000000000000002,-1,1.0,-1.0,-1.0,1.0,0.5,-1.0,-0.5,-1.0,0.0,-1.0,-1.0,0.3333333333333335,-0.5,0.75,-1.0,0.40000000000000013,-0.33333333333333326,1.0,-1.0,0.33333333333333326,0.3333333333333335,-1.0,-1.0,-1.0,-0.29032258064516125,0.2727272727272727,1.0,0.9999999999999998,0.1428571428571428,-0.9999999999999999,-1.0,-0.33333333333333326,-0.9999999999999999,-0.9999999999999999,0.0,0.0,1.0,-0.25,0.1428571428571428,-0.19999999999999973,0.75,-1.0,0.5,1.0,-1.0,0.0,-0.33333333333333326,-1,0.1428571428571428,0.6470588235294117,1.0,-0.11111111111111116,0.23943661971832042,-1,-0.9999999999999999,-1.0,-0.25,-1.0,-0.75,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.75,-1.0,-0.25,1.0,-0.7142857142857142,-0.4285714285714285,-0.75,-0.4285714285714285,1
118,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0000000000000002,-1,1.0,-1.0,1.0,0.0,0.5,-1.0,-0.5,1.0,0.0,-1.0,-1.0,1.0,0.5,0.75,-1.0,-0.8,-0.33333333333333326,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.3548387096774195,-0.09090909090909083,-0.33333333333333326,0.33333333333333326,-0.9999999999999999,-0.9999999999999999,-1.0,-0.07407407407407407,-0.9999999999999999,-0.9999999999999999,0.0,0.5,0.0,0.0,0.1428571428571428,-0.8666666666666666,0.5,0.0,-0.5,1.0,-1.0,0.40000000000000013,-0.9999999999999999,-1,-0.9999999999999999,-0.05882352941176494,1.0,0.33333333333333326,-0.267605633802799,-1,-0.9999999999999999,-1.0,0.3333333333333499,-1.0,-0.75,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.25,-1.0,-0.25,-1.0,-0.25,1.0,-0.9999999999999999,-0.1428571428571428,-1.0,-0.4285714285714285,1
270,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,-1,-1.0,-1.0,1.0,0.0,-1.0,1.0,-0.5,-1.0,0.9999999999999998,-1.0,-1.0,1.0,-0.5,0.75,1.0,-0.8,-0.33333333333333326,-1.0,1.0,0.33333333333333326,1.0,-1.0,-1.0,0.0,0.41935483870967727,0.4545454545454546,-0.33333333333333326,-0.6666666666666666,0.1428571428571428,-0.9999999999999999,0.0,0.7407407407407407,0.1428571428571428,-0.9999999999999999,-0.5,0.0,0.0,-0.5,-0.9999999999999999,-0.9999999999999999,-1.0,0.0,-0.5,1.0,-0.5,-0.19999999999999996,0.3333333333333335,1,0.1428571428571428,-0.8529411764705884,-1.0,-0.7777777777777778,0.49295774647888013,-1,0.3333333333333335,-1.0,0.0,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-0.9999999999999999,-1.0,-0.25,-1.0,0.0,-1.0,-0.25,1.0,-0.9999999999999999,-0.1428571428571428,-1.0,-0.4285714285714285,1
174,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,-1,1.0,1.0,1.0,-1.0,0.5,-1.0,1.0,-1.0,0.0,0.33333333333333326,0.6000000000000001,-0.9999999999999999,-1.0,0.75,-1.0,-0.8,1.0,-1.0,-1.0,0.33333333333333326,-0.33333333333333326,-1.0,-1.0,0.0,-0.3548387096774195,0.09090909090909105,-0.33333333333333326,-0.33333333333333326,0.1428571428571428,-0.9999999999999999,0.0,-0.37037037037037035,-0.9999999999999999,0.1428571428571428,0.0,0.5,0.0,-0.5,-0.9999999999999999,0.6000000000000001,0.5,0.0,-0.5,1.0,-0.75,0.19999999999999996,-0.33333333333333326,-1,-0.9999999999999999,-0.5882352941176472,1.0,-0.11111111111111116,-0.15492957746488512,-1,-0.9999999999999999,-1.0,0.25,-1.0,-0.75,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.25,-0.6150234741785142,-0.75,-0.6284873587080467,0.0,1.0,-0.4285714285714285,-0.7142857142857142,-0.25,-0.9999999999999999,1
267,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0000000000000002,-1,1.0,1.0,1.0,1.0,0.5,-1.0,-0.5,-1.0,0.0,-1.0,-0.19999999999999996,-0.33333333333333326,-1.0,0.75,-1.0,-0.8,-0.33333333333333326,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,-1.0,0.35483870967741926,0.09090909090909105,1.0,-0.33333333333333326,-0.9999999999999999,0.7142857142857144,-1.0,-0.2592592592592593,0.1428571428571428,-0.9999999999999999,1.0,0.5,1.0,0.75,-0.9999999999999999,-0.7333333333333333,0.5,-1.0,0.5,1.0,0.0,0.19999999999999996,-0.33333333333333326,-1,-0.9999999999999999,-0.5000000000000002,1.0,-0.11111111111111116,-0.15492957746488512,-1,-0.9999999999999999,-1.0,-0.4166666666666501,-1.0,-0.75,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,-0.75,-0.783135300183411,-0.75,-0.8216214127179283,-0.75,1.0,-0.9999999999999999,-0.1428571428571428,-1.0,-0.4285714285714285,1
119,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.4545454545454546,-1,1.0,1.0,1.0,0.0,-0.5,-1.0,0.0,-1.0,0.0,0.33333333333333326,0.20000000000000018,-0.33333333333333326,-1.0,0.0,-1.0,-0.8,-0.33333333333333326,-1.0,-1.0,0.33333333333333326,1.0,-1.0,-1.0,0.75,-0.935483870967742,-0.4545454545454545,0.3333333333333335,-0.33333333333333326,-0.9999999999999999,-0.9999999999999999,-1.0,0.5185185185185184,-0.9999999999999999,-0.9999999999999999,-0.5,0.5,0.0,-0.25,-0.9999999999999999,-0.06666666666666665,0.5,0.0,0.0,-1.0,-1.0,0.19999999999999996,-0.9999999999999999,-1,0.1428571428571428,-0.5000000000000002,1.0,-0.11111111111111116,-0.4366197183099234,-1,-0.9999999999999999,-1.0,-0.3333333333333499,-1.0,-0.75,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,0.0,0.18801662268699948,-1.0,-0.07737849961082877,-0.75,1.0,-0.7142857142857142,-0.4285714285714285,-0.5,1.0,1
150,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1.0000000000000002,-1,1.0,-1.0,1.0,1.0,-1.0,-1.0,0.5,-1.0,0.0,-1.0,0.20000000000000018,0.3333333333333335,-1.0,0.0,-1.0,-0.8,0.3333333333333335,-1.0,-1.0,0.33333333333333326,0.3333333333333335,-1.0,-1.0,0.0,-0.3548387096774195,0.8181818181818183,1.0,0.0,0.1428571428571428,0.1428571428571428,-1.0,-0.40740740740740744,0.1428571428571428,-0.9999999999999999,1.0,0.5,1.0,0.75,-0.9999999999999999,-0.5999999999999999,0.5,-1.0,0.5,1.0,-1.0,-0.6000000000000001,0.3333333333333335,-1,-0.9999999999999999,-0.1470588235294119,1.0,-0.7777777777777778,0.6901408450704831,-1,-0.9999999999999999,-1.0,-0.25,-1.0,-0.75,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,-0.25,-0.5687895488875822,-1.0,-0.5892031241834452,-0.25,1.0,-0.7142857142857142,-0.4285714285714285,-1.0,-0.7142857142857142,1
201,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.8181818181818183,-1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.5,-1.0,0.0,0.33333333333333326,0.6000000000000001,1.0,-0.5,-0.75,-1.0,-0.8,0.3333333333333335,-1.0,-1.0,0.33333333333333326,1.0,-1.0,-1.0,-1.0,0.9354838709677418,0.4545454545454546,-0.33333333333333326,0.0,-0.9999999999999999,0.1428571428571428,0.0,0.2592592592592593,-0.9999999999999999,0.1428571428571428,-0.5,0.0,0.0,-0.75,-0.9999999999999999,-0.6666666666666665,0.5,0.0,-0.5,1.0,0.25,-0.4,-0.33333333333333326,-1,0.1428571428571428,-0.2941176470588236,1.0,-0.11111111111111116,0.12676056338040653,-1,-0.9999999999999999,-1.0,0.5833333333333499,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,-0.25,-0.9959185028191717,0.0,-0.9956969886348793,0.0,1.0,-0.7142857142857142,-0.4285714285714285,0.75,-0.7142857142857142,1
101,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,1.0000000000000002,-1,1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.5,1.0,0.0,-1.0,-1.0,-0.33333333333333326,-1.0,0.0,-1.0,-0.6,-0.9999999999999999,-1.0,-1.0,0.33333333333333326,-0.33333333333333326,-1.0,-1.0,-1.0,-0.935483870967742,0.6363636363636365,1.0,0.33333333333333326,0.1428571428571428,0.1428571428571428,-1.0,0.2962962962962963,0.1428571428571428,-0.9999999999999999,0.0,-1.0,1.0,0.75,-0.9999999999999999,-0.33333333333333326,0.5,-1.0,0.5,1.0,-1.0,-0.4,-0.9999999999999999,-1,0.1428571428571428,0.0588235294117645,1.0,-0.11111111111111116,0.7464788732394403,-1,-0.9999999999999999,-1.0,-0.58333333333335,-1.0,-0.75,0.3333333333333335,-1.0,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-0.9999999999999999,-0.1428571428571428,-0.75,-0.4285714285714285,1
173,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0000000000000002,-1,0.0,-1.0,-1.0,1.0,-1.0,1.0,-0.5,1.0,0.9999999999999998,-1.0,-1.0,1.0,-0.5,0.75,-1.0,-0.8,-0.33333333333333326,1.0,-1.0,0.33333333333333326,0.3333333333333335,-1.0,-1.0,-1.0,0.29032258064516125,1.0000000000000002,1.0,0.33333333333333326,0.1428571428571428,0.1428571428571428,-1.0,-0.14814814814814814,0.1428571428571428,-0.9999999999999999,1.0,0.5,1.0,0.75,0.1428571428571428,-0.7333333333333333,-1.0,-1.0,0.5,1.0,0.25,-0.8,-0.33333333333333326,-1,0.1428571428571428,0.0588235294117645,1.0,-0.7777777777777778,0.9718309859155216,-1,-0.9999999999999999,-1.0,-0.58333333333335,-1.0,-0.75,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-0.9768122372495465,-1.0,-0.9809272769374779,-0.25,1.0,-0.4285714285714285,-0.7142857142857142,-1.0,-0.4285714285714285,1
