,CL7R,CT2BIN,CL2R,CL5R,MOD,CL1R,WWWWHITE,CON,FEMALE,DEMOC,COLGRD,REPUB,CL9R,W12WHITE,SOMCOL,INDEP,COMHS,IWER3,W2TOTCL,AGE65PLM,CL8R,BABS,CD4A_A,PTYID3,W12EDUC3,CD4A_B,AGE4049M,DOG2R,DOG6R,STRATA,WWWBLACK,VPROUD,DOG3R,DOG4R,AGE5059M,FIPCOM,AGE3039,CT1A,F5,COMPLET2,LIB,CD7_A,CL7,IDEO3,W1TRUAM2,CD15,ADVDEG,CENSDIV,SEC5,W1TRUAM3,CL5,W2CIVLIB,FIP2,AGE1829,WWWHOMLN,CL9,CL6B,PROUD,AGE6064M,P17_A,W1STATE,INCA,CL2,GT2,EDUCAT4,CL1,WWWAGEC1,W2SECURE,CL4A,CL8,SEC4,FIP1,X1,INCOME,CLPROP,MEANFR,WWWEDU5,WWWEDU3,B1,LOPROU,CD8,RAC3,DOG5R,CD6,MNDOG,RI2_A,WWWAGE,WWWRACE3,W12RACE4,PFR5R,IWER1,NEWRACE,WWWRACE4,POLINT,WWWHISP,WWWBRNUS,B2,PFR3R,V1_B,FIP2R,W3IWER4_A
154,0.9108962429104766,-0.9108962429104766,-1.0,-0.9108962429104766,-1.0,-0.9108962429104766,1,1.0,-1.0,-1.0,0.9108962429104766,1.0,0.9108962429104766,1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,-1.0,0.9108962429104766,-1.0,-1.0,0.9108962429104768,1.0,-1.0,0.5222759392723808,0.4554481214552384,1.0,-1,1.0,0.4554481214552384,0.9108962429104768,-1.0,-0.044551878544761614,0.9108962429104766,0.9405974952736513,0.24938936316891236,-1.0,-1.0,-0.75,-0.940597495273651,-1.0,-0.9108962429104766,-0.8,-1.0,-0.3548387096774195,-0.33333333333333326,-0.9108962429104766,-0.940597495273651,-0.10710977401627686,-0.940597495273651,-1.0,-1.0,0.2739308286069846,0.6820946340592682,-1.0,-0.9108962429104766,-0.9999999999999999,0.4372723413631532,-1.0,-0.9999999999999999,-0.9554481214552383,0.9108962429104763,-0.9490835673774151,-0.28878145478857165,0.5753563904643385,0.4777240607276192,-1.0,-0.3630345856965076,0.0,0.4554481214552384,0.4665860910914288,-0.4370575006751971,-0.18217924858209522,0.43317218218285736,0.9108962429104766,-0.9999999999999999,-1.0,-1.0,-1.0,0.05810212065948539,-0.11111111111111116,0.5647700506063642,-1.0,-0.4123487844710365,-1,-0.9999999999999999,-0.5637441299673723,1.0,-1.0,-0.9999999999999999,0.3630345856965076,-1,1.0,-0.9999999999999999,-0.5948933275787812,-1.0,-0.09775929269454475,1
162,-0.16271785454651555,-0.16271785454651555,0.16271785454651555,1.0,-1.0,0.16271785454651555,1,1.0,-0.16271785454651555,-0.16271785454651555,-1.0,-1.0,1.0,1.0,-0.16271785454651555,0.16271785454651555,0.16271785454651555,0.16271785454651555,1.0000000000000002,-1.0,1.0,-1.0,-1.0,0.418641072726742,-0.5813589272732578,1.0,0.16271785454651555,0.709320536363371,-0.12796160909011345,1.0,-1,-0.16271785454651555,0.790679463636629,0.08135892727325778,-1.0,-0.4186410727267422,-0.16271785454651555,0.44181190303101037,-0.3610726106918547,-0.16271785454651555,-1.0,0.3139808045450567,-0.22485476363565637,-1.0,-0.6650871418186062,-0.8,-1.0,-0.29032258064516125,0.054239284848838665,-0.7906794636366289,0.33333333333333326,0.3784288958678652,-0.44181190303101037,-1.0,-1.0,0.33333333333333326,-0.285190732750474,0.16271785454651555,-1.0,-0.9999999999999999,-0.01660313485678988,-0.16271785454651555,-0.335589797401991,-0.4186410727267422,-0.054239284848838665,-0.335589797401991,-0.1395470242422474,-0.018079761616279555,0.0,0.33333333333333326,-0.33333333333333326,0.0,0.209320536363371,0.2733013409084277,0.38870085021654055,0.44497095272713105,-0.2906794636366289,0.0,-0.9999999999999999,-1.0,-0.7093205363633711,-1.0,-0.7979547932334193,-0.390205159595606,0.13757261818216215,-1.0,-0.4363906513368674,-1,-0.9999999999999999,-0.16470233983896265,0.16271785454651555,-1.0,-0.9999999999999999,-0.054239284848838665,-1,1.0,-0.9999999999999999,-0.2243436046745686,-0.16271785454651555,-0.45101604371521264,1
84,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-0.5,1.0,-1,-1.0,-0.5,-1.0,-1.0,-0.5,-1.0,-0.9999999999999999,0.9167821679244357,-1.0,1.0,0.75,0.33333333333333326,1.0,-1.0,-0.8,1.0,0.29032258064516125,1.0,-1.0,0.33333333333333326,0.2727272727272727,0.33333333333333326,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,0.7142857142857144,0.3616264286598294,-1.0,-0.9999999999999999,0.75,1.0,-0.9999999999999999,0.0,0.11111111111111105,-1.0,0.33333333333333326,-0.33333333333333326,0.5,0.5,0.75,0.14285714285714257,-0.46666666666666656,1.0,1.0,0.1428571428571428,1.0,-1.0,-1.0,-0.9999999999999999,0.33333333333333326,-0.75,-1.0,-0.20588235294117663,-1,-0.9999999999999999,-1.0,1.0,-1.0,-0.9999999999999999,1.0,-1,1.0,0.1428571428571428,-0.6121718023372843,-0.75,-1.0,1
164,-1.0,-0.13770287417296267,-1.0,1.0,-0.13770287417296267,-0.13770287417296267,1,0.13770287417296267,-0.13770287417296267,-0.13770287417296267,0.13770287417296267,0.13770287417296267,-0.13770287417296267,1.0,-0.13770287417296267,-1.0,-1.0,0.13770287417296267,1.0000000000000002,0.13770287417296267,1.0,0.13770287417296267,-1.0,-0.13770287417296267,0.5688514370864812,1.0,-1.0,-0.5,0.5,0.4311485629135188,-1,1.0,0.14672284437027794,-0.7155742814567594,-1.0,0.5688514370864812,-1.0,0.04590095805765415,0.09036429080555664,-0.13770287417296245,-1.0,-0.10327715562972206,0.33333333333333326,-0.5688514370864812,-0.6550811496691851,-0.11737827549622226,-1.0,-0.29032258064516125,0.6207657086090124,-0.5688514370864813,0.33333333333333326,0.1692997387115489,-0.13770287417296267,-1.0,-1.0,-0.4251352494486418,-0.26383480167255047,-1.0,-0.13770287417296267,-0.6304440889312697,0.09165740439885361,-0.5688514370864813,-0.9999999999999999,0.3233614221851391,0.7125676247243207,-0.5072587852416929,0.8562838123621603,0.2375225415747736,0.2844257185432406,0.33333333333333326,-0.33333333333333326,-0.35327715562972206,0.06885143708648123,-0.07336142218513908,0.062451696625525965,-0.6183603832230617,0.2844257185432406,0.5688514370864812,-0.9999999999999999,-1.0,-0.8922128592716203,-1.0,-0.4069049213813035,-0.011291443709300242,-0.03592904690946708,-1.0,0.38587243922877423,-1,-0.9999999999999999,-0.4597939213248161,1.0,-1.0,-0.9999999999999999,0.4251352494486418,-1,1.0,-0.9999999999999999,-1.0,-1.0,-0.2592577250043815,1
169,-1.0,-0.3384657869063692,0.3384657869063692,0.3384657869063692,1.0,1.0,1,-1.0,1.0,-1.0,-1.0,-0.3384657869063692,0.3384657869063692,1.0,-0.3384657869063692,0.3384657869063692,0.3384657869063692,1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,-0.3307671065468154,-0.6692328934531846,1.0,0.3384657869063692,0.8346164467265922,-0.5,1.0,-1,1.0,1.0,0.1692328934531846,-0.3384657869063692,0.1653835532734078,-1.0,0.5589771912709129,0.4891909424712564,0.3384657869063692,-1.0,-0.2480753299101115,0.33333333333333326,0.0,0.6000000000000001,-0.733846578690637,-1.0,-0.3548387096774195,-0.11282192896878951,0.5,-0.1076894753957538,0.3328667466448756,-1.0,-1.0,-1.0,-0.1076894753957538,-0.23821159245436663,-1.0,-1.0,0.6219804496607824,-0.3570097420217472,-1.0,-0.23516240748207462,-0.3307671065468154,-0.11282192896878951,0.1428571428571428,0.11025570218227188,0.03760730965626313,0.0038493401797770055,0.33333333333333326,-0.11282192896878951,0.1653835532734078,0.0,-0.1673082233632961,0.33577735884430315,-0.15487122841248402,-0.3346164467265923,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.6551360684493833,-0.11111111111111116,0.3333333333333499,-1.0,-0.10859790983917206,-1,-0.9999999999999999,-0.720495664997877,1.0,-1.0,-0.9999999999999999,0.11282192896878973,-1,1.0,-0.9999999999999999,-0.4809052262308944,-1.0,-0.05568843870742368,1
90,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,0.5,0.5,1.0,-1,1.0,0.5,-0.5,1.0,0.0,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,0.75,0.33333333333333326,0.0,-1.0,1.0,-1.0,0.35483870967741926,0.3333333333333335,-1.0,-1.0,-0.09090909090909083,0.33333333333333326,-1.0,-1.0,-1.0,0.13830090391234373,-1.0,-1.0,-0.1428571428571428,-0.2435408729667614,0.0,-0.9999999999999999,0.0,0.3333333333333335,-0.9999999999999999,0.33333333333333326,0.5555555555555555,-1.0,0.33333333333333326,-0.9999999999999999,-1.0,0.0,-0.5,-0.4285714285714286,0.06666666666666687,0.0,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.6524604727165173,0.5555555555555554,0.25,-1.0,0.02941176470588225,-1,-0.9999999999999999,0.2529464902415559,1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1,1.0,-0.9999999999999999,-1.0,-0.75,-1.0,1
171,-1.0,-0.2598316041717874,0.2598316041717874,-1.0,-1.0,0.2598316041717874,1,1.0,-1.0,-1.0,-0.2598316041717874,1.0,-0.2598316041717874,1.0,-1.0,-1.0,0.2598316041717874,-0.2598316041717874,0.8854698541662014,0.2598316041717874,0.2598316041717874,-1.0,-1.0,-1.0,-0.2598316041717874,1.0,-1.0,-1.0,-0.5,1.0,-1,1.0,-0.5,-1.0,-1.0,0.6299158020858937,-1.0,0.5065544027811915,0.9167821679244357,-0.2598316041717874,-1.0,-0.75,0.33333333333333326,-1.0,0.05196632083435748,-0.04410103749692751,-0.2598316041717874,0.9354838709677418,0.3333333333333335,-0.18504209895705315,-1.0,-0.023621054924707785,-1.0,-1.0,-1.0,-0.5065544027811916,-0.578732822990698,-1.0,-0.2598316041717874,-0.9999999999999999,-0.7352393055383665,-0.3700841979141063,-0.2800962261875499,0.0,0.16011226388547506,-0.2800962261875499,0.8766386006952975,0.33333333333333337,0.6299158020858937,-0.16011226388547506,-0.16011226388547506,-0.6299158020858937,0.44487370312884056,-0.03739475260736702,-0.21910107804065793,-0.9999999999999999,0.05512629687115944,0.3700841979141063,-0.9999999999999999,-1.0,-1.0,-1.0,-0.7810793599146726,0.020130974533054014,-0.5925210494785266,-1.0,0.279990094363046,-1,-0.9999999999999999,-1.0,1.0,-1.0,-0.9999999999999999,0.2598316041717874,-1,1.0,-0.9999999999999999,-1.0,-1.0,-0.05568843870742368,1
177,1.0,-0.27892176175988026,1.0,1.0,1.0,1.0,-1,-1.0,0.27892176175988026,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.27892176175988026,1.0000000000000002,-0.27892176175988026,1.0,-1.0,0.27892176175988026,1.0,-1.0,-0.27892176175988026,-1.0,0.45919132131991014,1.0,0.36053911912005976,-1,1.0,0.8197304404399701,-0.6802695595600299,0.27892176175988026,-0.6394608808799402,-1.0,0.5192811745065868,-0.30892504563148515,-1.0,-1.0,0.75,-1.0,0.0,-0.23264694294407184,0.6557843523519762,-1.0,-0.3548387096774195,-0.5192811745065868,-0.04080867868008986,0.33333333333333326,0.9344474328872618,-0.1473854921600799,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,-0.1428571428571428,-0.3570097420217472,-0.6394608808799401,0.1428571428571428,-1.0,-0.33333333333333326,0.1428571428571428,0.5736927460800398,-0.6976579735288756,0.5,0.33333333333333326,-0.09297392058662668,0.0,1.0,-0.5204043393400449,0.9796996545752603,-0.0020341881894110347,-0.5,0.0,-0.5879552924342172,-1.0,-0.7295956606599551,0.36053911912005976,-0.9999999999999999,-0.35147052385781774,0.2363971071066202,-1.0,0.3615411688165109,-1,0.14738549216007968,-0.19878973365470531,1.0,-0.36053911912005976,-0.9999999999999999,0.0929739205866269,-1,1.0,-0.5879552924342172,-0.255997117277561,-0.9098652202199851,-0.6595387415166861,1
180,-1.0,0.8680778186319524,0.8680778186319524,-1.0,-0.8680778186319524,-1.0,-1,0.8680778186319524,0.8680778186319524,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.8680778186319524,1.0000000000000002,1.0,-0.8680778186319524,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1,1.0,-0.5329805453420119,-0.4010583639739642,-1.0,-0.5329805453420118,-1.0,-0.28935927287731755,-0.9999999999999999,-1.0,-1.0,0.75,0.33333333333333326,-0.9340389093159762,0.8680778186319527,0.3208466911791714,-1.0,-0.3548387096774195,0.8680778186319524,0.8680778186319524,-1.0,0.9400353721054329,0.9560259395439841,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,-0.9434619222708367,-0.3948326983734092,-0.9340389093159762,0.06747303921825853,-1.0,-0.33333333333333326,-0.9246158963611155,0.9999999999999998,-0.7044876770177514,-0.8845680913029583,-0.9120518790879683,-0.3773073937893492,0.0,1.0,-0.06596109068402378,-0.5876375758648398,0.252768872547219,-0.5,0.0,-0.9246158963611155,-1.0,-0.2664902726710059,0.0,-0.5836882138902316,-0.06713705065509523,-0.07783657577634684,-1.0,0.6884220642306995,0,-0.33333333333333326,0.2529464902415559,1.0,0.0,-0.33333333333333326,1.0,-1,1.0,-0.9246158963611155,-0.19876203375871682,-0.75,-0.5589881296179077,1
161,-1.0,1.0,1.0,-0.6091410377813624,-1.0,-0.6091410377813624,1,0.6091410377813624,0.6091410377813624,-0.6091410377813624,-1.0,0.6091410377813624,1.0,1.0,0.6091410377813624,-1.0,-0.6091410377813624,-0.6091410377813624,0.7074289022215705,-1.0,1.0,-1.0,-1.0,-0.6091410377813624,-0.1954294811093189,1.0,-1.0,0.6091410377813622,0.6091410377813622,1.0,-1,1.0,0.7068557783360219,-0.5977147405546595,0.6091410377813624,0.40228525944534077,-1.0,-0.33333333333333326,0.15298953045726793,-1.0,-0.6091410377813624,-0.45685577833602187,0.4636196540728792,-0.6091410377813624,-0.034515377331182484,-0.4045705188906812,-1.0,0.9999999999999998,0.4636196540728794,-0.1954294811093188,-0.7394273585209082,0.19750698969599223,-1.0,-1.0,-1.0,0.33333333333333326,-0.6663136675032131,-1.0,-0.6091410377813624,-0.6649780323840249,0.96679373028642,-1.0,0.1428571428571428,-1.0,0.20304701259378755,-0.6649780323840249,0.3984764937031062,-0.1545398846909598,-0.1954294811093189,0.33333333333333326,-0.9999999999999999,0.40228525944534055,-0.5,-0.15228525944534055,-0.10305576522238158,-0.1969529874062126,-0.09771474055465945,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.16113982659551884,-0.7777777777777778,0.37352244500267195,-1.0,0.13489083656846912,-1,-0.9999999999999999,-0.5007302757709314,1.0,-1.0,-0.9999999999999999,0.8697136792604541,-1,1.0,-0.9999999999999999,-0.06389459729821345,-0.9511426297226703,-0.05568843870742368,1
93,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,0.8181818181818183,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-0.5,1.0,-1,1.0,1.0,-0.5,-1.0,0.0,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-0.75,0.33333333333333326,0.0,-1.0,0.40000000000000013,-1.0,-0.29032258064516125,0.3333333333333335,-1.0,-1.0,-0.2727272727272727,-1.0,-1.0,-1.0,-1.0,0.7074513558685158,-1.0,-1.0,-0.1428571428571428,-0.01660313485678988,-1.0,-0.9999999999999999,-1.0,-0.33333333333333326,-0.9999999999999999,0.9999999999999998,0.5555555555555555,0.0,0.33333333333333326,-0.9999999999999999,0.0,1.0,-0.25,-0.6190476190477144,0.8666666666666667,-0.5,0.0,-0.9999999999999999,-1.0,-0.25,-1.0,0.04261858185044787,-0.11111111111111116,0.3333333333333499,-1.0,0.7058823529411762,-1,-0.9999999999999999,0.2529464902415559,1.0,-1.0,-0.9999999999999999,1.0,-1,1.0,-0.9999999999999999,0.163484592988147,-1.0,-0.05568843870742368,1
121,1.0,1.0,1.0,1.0,-1.0,1.0,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1,1.0,0.5,-1.0,-1.0,1.0,-1.0,-0.33333333333333326,0.9167821679244357,-1.0,-1.0,-0.75,-1.0,-1.0,-1.0,-0.8,-1.0,0.41935483870967727,0.3333333333333335,-1.0,0.33333333333333326,0.4545454545454546,-1.0,-1.0,-1.0,-1.0,0.7074513558685158,-1.0,-1.0,-0.9999999999999999,0.7776789485281106,-1.0,0.1428571428571428,-1.0,-0.33333333333333326,-0.9999999999999999,0.0,-0.11111111111111116,0.5,0.33333333333333326,0.3333333333333335,-1.0,0.0,0.75,0.4285714285714284,-0.5999999999999999,-0.5,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,-0.08333333333334991,-1.0,-0.1470588235294119,-1,-0.9999999999999999,-1.0,1.0,-1.0,-0.9999999999999999,1.0,-1,1.0,-0.9999999999999999,-0.2243436046745686,-1.0,-0.05568843870742368,1
156,-1.0,0.9748880396817683,-1.0,0.9748880396817683,1.0,0.9748880396817683,-1,-1.0,0.9748880396817683,1.0,-1.0,-1.0,0.9748880396817683,-0.9748880396817683,0.9748880396817683,-1.0,-0.9748880396817683,1.0,1.0000000000000002,0.9748880396817683,1.0,-1.0,0.9748880396817681,1.0,-0.012555980159115965,-0.9748880396817683,-1.0,-0.5,0.48744401984088404,0.012555980159115965,-1,1.0,0.4811660297613263,-0.993722009920442,-1.0,1.0,-1.0,-0.3249626798939227,0.2778547786162906,-1.0,-1.0,0.75,0.9916293465605894,0.0,1.0,0.40000000000000013,-1.0,-0.935483870967742,0.34170398677274383,1.0,0.3165920264545121,0.26359565079337033,-1.0,-1.0,-1.0,0.3165920264545121,0.7074513558685158,-1.0,-0.9748880396817683,-0.1428571428571428,0.32380347230816753,-0.012555980159115965,-0.9999999999999999,0.0,0.3249626798939227,0.12850745124672458,0.9958146732802946,0.12227198236365855,0.0,0.33333333333333326,-0.9916293465605892,-1.0,0.9811660297613263,-0.743722009920442,0.321375256991411,0.06499253597878463,-0.006277990079557982,0.0,-0.9999999999999999,-1.0,-0.25941698511933686,-0.012555980159115965,-0.6524604727165173,-0.11948176455052173,-0.007324321759484498,-1.0,0.4974149452613581,-1,-0.34170398677274383,-0.5823511699194813,1.0,-0.012555980159115965,-0.9999999999999999,0.3333333333333335,-1,1.0,-0.9999999999999999,-0.22921316782956747,-0.75,-0.05568843870742368,1
91,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-0.5,1.0,-1,1.0,1.0,0.5,1.0,0.0,-1.0,1.0,-0.3610726106918547,-1.0,-1.0,-0.75,-1.0,-1.0,-1.0,-0.8,-1.0,0.29032258064516125,0.3333333333333335,-1.0,-1.0,0.2727272727272727,-1.0,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,-0.9999999999999999,0.8911478175830965,-1.0,-0.9999999999999999,0.0,1.0,-0.9999999999999999,0.33333333333333326,0.11111111111111105,0.5,0.33333333333333326,-0.9999999999999999,0.0,1.0,0.75,0.14285714285714257,0.3333333333333335,0.5,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,-0.7777777777777778,0.0,-1.0,0.11764705882352922,-1,-0.9999999999999999,-0.16470233983896265,1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1,1.0,-0.9999999999999999,0.163484592988147,-1.0,-0.05568843870742368,1
148,0.10564395737153176,-0.10564395737153176,-1.0,0.10564395737153176,0.10564395737153176,1.0,-1,-0.10564395737153176,1.0,-0.10564395737153176,0.10564395737153176,0.10564395737153176,-0.10564395737153176,0.10564395737153176,-1.0,-1.0,-1.0,1.0,1.0000000000000002,-0.10564395737153176,-1.0,0.10564395737153176,-0.10564395737153176,-0.10564395737153176,0.10564395737153198,0.10564395737153176,0.10564395737153176,0.723589010657117,-0.10564395737153176,0.552821978685766,-1,1.0,1.0,-0.5528219786857659,-1.0,-0.17076703197135124,-1.0,0.035214652457177475,1.0,-1.0,-1.0,-0.07923296802864876,-0.40376263824768777,-0.447178021314234,0.6000000000000001,-0.15282197868576575,-1.0,0.29032258064516125,-0.9999999999999999,0.5,-0.26290402841897875,0.39244835201041783,0.04341538306654624,-1.0,-1.0,-0.40376263824768777,-0.23646528119241084,-1.0,-1.0,-0.5261525896979149,0.8911478175830965,-0.5528219786857659,-0.9999999999999999,0.0,0.10564395737153176,0.1428571428571428,0.44717802131423423,-0.03521465245717725,-0.32923296802864876,-1.0,-0.9999999999999999,0.276410989342883,-0.276410989342883,-0.3353835159856756,-0.12608826073466406,0.4791123815276639,-0.17076703197135124,0.10564395737153176,-0.9999999999999999,-1.0,0.026410989342882996,-0.552821978685766,-0.18622435829918116,-0.11111111111111116,0.28931501776185264,-1.0,0.15544395559492297,-1,-0.7018813191238439,1.0000000000000002,1.0,-0.552821978685766,-0.9999999999999999,0.3333333333333335,-1,1.0,-0.9999999999999999,-0.18337189909321072,-0.6646164840143244,0.9999999999999998,1
104,1.0,1.0,-1.0,1.0,1.0,-1.0,-1,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0000000000000002,-1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,-0.5,1.0,0.0,1,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-0.8,-1.0,-0.3548387096774195,0.3333333333333335,-1.0,0.33333333333333326,0.2727272727272727,-1.0,-1.0,1.0,0.33333333333333326,0.7074513558685158,1.0,-1.0,-0.1428571428571428,-0.3570097420217472,-1.0,-0.9999999999999999,-1.0,1.0,-0.9999999999999999,0.0,0.11111111111111105,0.0,0.33333333333333326,-0.33333333333333326,0.0,0.0,0.5,0.14285714285714257,0.7333333333333334,0.5,1.0,0.1428571428571428,-1.0,0.25,0.0,0.04261858185044787,0.5555555555555554,0.08333333333334991,-1.0,-0.32352941176470607,0,-0.33333333333333326,0.2529464902415559,1.0,0.0,-0.33333333333333326,-0.33333333333333326,-1,1.0,0.1428571428571428,0.163484592988147,-0.75,-0.05568843870742368,1
130,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,0.5,-0.5,1.0,-1,1.0,0.5,-1.0,-1.0,1.0,1.0,0.3333333333333335,0.2778547786162906,-1.0,-1.0,0.75,0.33333333333333326,0.0,-1.0,0.20000000000000018,-1.0,-0.935483870967742,0.3333333333333335,-1.0,-1.0,-0.09090909090909083,-1.0,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,-0.1428571428571428,0.5507412104181391,0.0,-0.9999999999999999,0.0,0.3333333333333335,-0.9999999999999999,-0.33333333333333326,0.5555555555555555,0.5,0.33333333333333326,-0.33333333333333326,-1.0,0.0,-0.5,-0.4285714285714286,-0.06666666666666665,0.0,0.0,-0.9999999999999999,-1.0,-0.75,-1.0,0.04261858185044787,-0.7777777777777778,0.1666666666666501,-1.0,-0.4411764705882355,-1,-0.9999999999999999,-0.5823511699194813,1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1,1.0,-0.9999999999999999,-0.6121718023372843,-1.0,-0.05568843870742368,1
129,-1.0,1.0,1.0,1.0,-1.0,1.0,-1,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,0.2778547786162906,-1.0,1.0,0.75,0.33333333333333326,1.0,-1.0,0.40000000000000013,-1.0,-0.29032258064516125,-0.9999999999999999,-1.0,0.33333333333333326,0.6363636363636365,0.33333333333333326,-1.0,-1.0,0.33333333333333326,0.13830090391234373,-1.0,1.0,0.7142857142857144,0.05904277784653389,0.0,0.1428571428571428,-1.0,-0.9999999999999999,0.1428571428571428,0.6666666666666667,-0.33333333333333337,0.5,0.33333333333333326,-0.9999999999999999,0.0,1.0,-1.0,0.7142857142857144,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,-0.75,0.0,0.39015810913393034,0.5555555555555554,0.6666666666666501,-1.0,0.23529411764705865,0,-0.33333333333333326,-0.5823511699194813,1.0,0.0,-0.33333333333333326,0.3333333333333335,-1,1.0,-0.9999999999999999,-0.2243436046745686,-0.75,-1.0,1
123,1.0,-1.0,1.0,-1.0,1.0,1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0000000000000002,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1,1.0,0.5,-1.0,-1.0,-1.0,-1.0,0.3333333333333335,0.2778547786162906,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-0.8,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,0.09090909090909105,0.33333333333333326,-1.0,-1.0,-1.0,0.7074513558685158,-1.0,-1.0,-0.1428571428571428,0.21033460325318165,-1.0,0.1428571428571428,-1.0,-0.33333333333333326,-0.9999999999999999,0.0,0.33333333333333337,0.5,-1.0,-0.33333333333333326,0.0,0.0,0.25,-0.14285714285714302,-0.33333333333333326,-0.5,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,-0.7777777777777778,-0.1666666666666501,-1.0,-0.26470588235294135,-1,-0.9999999999999999,-0.5823511699194813,1.0,-1.0,-0.9999999999999999,1.0,-1,1.0,-0.9999999999999999,-0.2243436046745686,-0.75,-1.0,1
