,WWWWHITE,WWWMALE,WWWSEX,W12WHITE,AGE65PLM,AGE4049M,W12EDUC3,W1FIPCOM,W12BLACK,W2TOTCL,WWWBLACK,AGE5059M,AGE3039,W2FIPCOM,WWWHOMLN,AGE1829,W1TRUAM2,EDUCAT4,W2CIVLIB,CENSDIV,W12HISP,WWWBRNUS,WWWAGEC1,WWWEDU3,WWWHISP,WWWEDU5,W1STATE,AGE6064M,W12RACE4,W2SECURE,WWWRACE4,RAC3,WWWRACE3,NEWRACE,WWWAGE,COMPLET2,IMPHISP,RACES,W12OTHET,W2MISSCL,USAWT2RC,USAWT1RV,RACWT1RV,RHWT2CC,USAWT2CC,USAWT2NC,RHWT2RC,MULT2
1005,1,-1,1,1.0,-1.0,-1.0,1.0,0.9999999999999999,-1.0,1.0000000000000002,-1,1.0,-1.0,-0.1428571428571429,-1.0,-1.0,0.20000000000000018,1.0,-0.09090909090909083,-0.935483870967742,-1.0,1.0,0.33333333333333326,1.0,-1,0.5,0.2727272727272727,-1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.11999999999999988,1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-0.9292792390524015,-0.9351610525172983,-0.9697178878647092,-0.9842968085762243,-0.9715907119698496,-1.0,-0.9292792390524129,-1.0
106,-1,-1,1,-1.0,-1.0,-1.0,-1.0,0.4285714285714285,-1.0,1.0000000000000002,-1,1.0,-1.0,0.9999999999999999,-1.0,-1.0,0.20000000000000018,-0.33333333333333326,-0.09090909090909083,0.41935483870967727,-1.0,1.0,0.33333333333333326,0.0,-1,-0.5,0.709090909090909,-1.0,1.0,0.2727272727272727,1.0,1.0,1,1.0,0.040000000000000036,1.0,0.1428571428571428,1.0000000000000004,1.0,-0.8181818181818181,-0.9712589960185223,-0.9813153350121367,-0.9939930295510034,-0.9933202886193041,-0.9879154600201409,-1.0,-0.971258996018322,-1.0
2138,-1,1,-1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.9999999999999999,1.0,-1.0,-1.0,-0.9999999999999999,-0.2727272727272727,0.29032258064516125,1.0,-1.0,0.0,-1.0,1,-1.0,-0.6000000000000001,-1.0,0.3333333333333335,0.4545454545454546,0.3333333333333335,-1.0,-1,-1.0,-0.41333333333333333,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9943910739106144,-0.9956272630963361,-0.9961961005291217,-1.0,-1.0
1089,1,-1,1,1.0,-1.0,-1.0,0.0,0.4285714285714285,-1.0,-1.0,-1,-1.0,1.0,-1.0,-1.0,-1.0,0.20000000000000018,0.3333333333333335,-1.0,0.29032258064516125,-1.0,1.0,-0.33333333333333326,0.0,-1,0.0,0.8181818181818181,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.4933333333333333,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.8069310878778422,-0.9098298989461625,-1.0,-1.0,-1.0,-1.0,-1.0
246,1,1,-1,1.0,-1.0,1.0,-1.0,0.9999999999999999,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-0.6,-0.33333333333333326,0.6363636363636365,0.41935483870967727,-1.0,1.0,0.0,0.0,-1,-0.5,0.709090909090909,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,-0.3599999999999999,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-0.9938362947128306,-0.9952672430800085,-0.9977896329086091,-0.9986356775840474,-0.9975317483284132,-1.0,-0.9938362947128704,-1.0
1663,1,-1,1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-0.33333333333333326,-0.09090909090909083,0.29032258064516125,-1.0,1.0,0.9999999999999998,0.0,-1,-0.5,0.5999999999999999,-1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.52,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9326609371592418,-0.8781741379635881,-0.8781097751877884,-1.0,-1.0
2286,-1,1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.4285714285714285,1.0,1.0,-1.0,-0.9999999999999999,0.4545454545454546,0.9354838709677418,1.0,-1.0,-0.6666666666666666,-1.0,1,-1.0,-0.8909090909090909,-1.0,0.3333333333333335,-0.2727272727272727,0.3333333333333335,-1.0,-1,-1.0,-0.8133333333333332,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9491680124133368,-0.9603712182222062,-0.961426301947623,-1.0,-1.0
2520,-1,-1,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8181818181818183,-1,1.0,-1.0,0.1428571428571428,1.0,-1.0,-1.0,-0.9999999999999999,-0.2727272727272727,0.9999999999999998,1.0,-1.0,0.33333333333333326,-1.0,1,-1.0,-0.8181818181818182,-1.0,0.3333333333333335,0.2727272727272727,0.3333333333333335,-1.0,-1,-1.0,-0.1466666666666665,1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.6363636363636362,-1.0,-1.0,-1.0,-0.9970786626661746,-0.9977225159747175,-0.9977016416674345,-1.0,-1.0
982,1,1,-1,1.0,-1.0,-1.0,1.0,0.9999999999999999,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,0.6000000000000001,1.0,-1.0,0.41935483870967727,-1.0,1.0,-0.6666666666666666,1.0,-1,1.0,-0.23636363636363644,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.7333333333333333,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.8434636675379222,-0.9268919228810295,-1.0,-1.0,-1.0,-1.0,-1.0
1406,1,-1,1,1.0,-1.0,-1.0,0.0,-0.1428571428571429,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,0.6000000000000001,0.3333333333333335,-1.0,-0.3548387096774195,-1.0,1.0,-1.0,0.0,-1,0.0,-0.38181818181818183,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.8666666666666666,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.4788781732313848,-0.7566174312344276,-1.0,-1.0,-1.0,-1.0,-1.0
706,1,1,-1,1.0,-1.0,-1.0,0.0,0.4285714285714285,-1.0,-1.0,-1,-1.0,1.0,-1.0,-1.0,-1.0,0.6000000000000001,0.3333333333333335,-1.0,0.41935483870967727,-1.0,1.0,-0.33333333333333326,0.0,-1,0.0,0.4181818181818182,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.6266666666666666,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.39655028657851044,-0.7181673577480205,-1.0,-1.0,-1.0,-1.0,-1.0
2896,-1,-1,1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.8181818181818183,1,-1.0,-1.0,0.7142857142857141,-1.0,-1.0,-1.0,-0.33333333333333326,0.6363636363636365,-0.29032258064516125,-1.0,1.0,0.6666666666666667,0.0,-1,-0.5,0.018181818181818077,1.0,-0.33333333333333326,-0.6363636363636362,-0.33333333333333326,0.0,0,0.0,0.14666666666666672,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.6363636363636362,-1.0,-1.0,-1.0,-0.9486278740709992,-0.9590577558179917,-0.9602744020739867,-1.0,-1.0
2404,-1,-1,1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.1428571428571428,-1.0,1.0,-1.0,0.3333333333333335,0.09090909090909105,0.41935483870967727,1.0,-1.0,-1.0,0.0,1,0.0,0.709090909090909,-1.0,0.3333333333333335,0.09090909090909105,0.3333333333333335,-1.0,-1,-1.0,-0.84,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9973851724569303,-0.9979614719980633,-0.9985421930632313,-1.0,-1.0
1659,1,-1,1,1.0,-1.0,1.0,0.0,-1.0,-1.0,0.8181818181818183,-1,-1.0,-1.0,0.4285714285714285,1.0,-1.0,-1.0,0.3333333333333335,-0.2727272727272727,-1.0,-1.0,-1.0,0.0,0.0,-1,0.0,0.5636363636363635,-1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.41333333333333333,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6363636363636362,-1.0,-1.0,-1.0,-0.916521201086233,-0.8489750790935668,-0.8495154187032883,-1.0,-1.0
2940,-1,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0000000000000002,1,-1.0,-1.0,-0.1428571428571429,-1.0,1.0,-1.0,1.0,0.2727272727272727,-0.3548387096774195,-1.0,1.0,-0.6666666666666666,1.0,-1,0.5,-0.09090909090909094,-1.0,-0.33333333333333326,-0.09090909090909083,-0.33333333333333326,0.0,0,0.0,-0.7066666666666666,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9956537010307609,-0.9965361131066792,-0.9960766094506998,-1.0,-1.0
1910,1,-1,1,1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,0.4545454545454546,-0.3548387096774195,-1.0,1.0,0.33333333333333326,0.0,-1,0.0,-0.09090909090909094,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.01333333333333342,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9175005365390023,-0.8507468350511238,-0.8508570896052516,-1.0,-1.0
1850,-1,-1,1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-0.9999999999999999,-0.09090909090909083,0.41935483870967727,-1.0,1.0,0.6666666666666667,-1.0,-1,-1.0,-0.8545454545454545,1.0,-0.33333333333333326,0.2727272727272727,-0.33333333333333326,0.0,0,0.0,0.20000000000000018,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.832451979678825,-0.8664685987556056,-0.8655313369794033,-1.0,-1.0
1037,1,-1,1,1.0,-1.0,-1.0,1.0,0.4285714285714285,-1.0,-1.0,-1,1.0,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,1.0,-1.0,-0.3548387096774195,-1.0,1.0,0.33333333333333326,1.0,-1,0.5,-0.38181818181818183,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,0.040000000000000036,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.6965264146572793,-0.8582669599330014,-1.0,-1.0,-1.0,-1.0,-1.0
1927,1,1,-1,1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.8181818181818183,-1,-1.0,-1.0,0.9999999999999999,-1.0,1.0,-1.0,0.3333333333333335,0.6363636363636365,0.41935483870967727,-1.0,1.0,-0.6666666666666666,0.0,-1,0.0,-0.23636363636363644,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,-0.7066666666666666,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6363636363636362,-1.0,-1.0,-1.0,-0.8935381267363065,-0.8073954561110406,-0.8071306656001936,-1.0,-1.0
1178,1,-1,1,1.0,-1.0,-1.0,-1.0,-0.1428571428571429,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,0.6000000000000001,-0.9999999999999999,-1.0,0.35483870967741926,-1.0,1.0,-1.0,-1.0,-1,-1.0,-0.0181818181818183,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-1.0,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.6222609573577813,-0.8235823298912854,-1.0,-1.0,-1.0,-1.0,-1.0
3086,1,-1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-0.33333333333333326,-0.4545454545454545,-0.935483870967742,-1.0,1.0,0.6666666666666667,0.0,-1,-0.5,0.49090909090909074,1.0,-0.9999999999999999,0.6363636363636365,-0.9999999999999999,-1.0,-1,-1.0,0.20000000000000018,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.8797856421800418,-0.7825152719277019,-0.7852593440962254,-1.0,-1.0
789,1,1,-1,1.0,-1.0,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,0.20000000000000018,-0.33333333333333326,-1.0,0.41935483870967727,-1.0,1.0,-1.0,0.0,-1,-0.5,0.4181818181818182,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.9199999999999999,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.6421023601166143,-0.8328489760445261,-1.0,-1.0,-1.0,-1.0,-1.0
2703,-1,1,-1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0000000000000002,1,-1.0,-1.0,0.4285714285714285,1.0,1.0,-1.0,0.3333333333333335,0.2727272727272727,-0.935483870967742,1.0,1.0,-0.6666666666666666,0.0,-1,0.0,0.2727272727272727,-1.0,0.3333333333333335,-0.09090909090909083,-0.33333333333333326,-1.0,0,-1.0,-0.7333333333333333,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9988585739870849,-0.9991101405919794,-0.9991573921265116,-1.0,-1.0
350,-1,-1,1,-1.0,1.0,-1.0,-1.0,0.4285714285714285,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,0.41935483870967727,-1.0,1.0,0.9999999999999998,-1.0,-1,-1.0,-0.23636363636363644,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,0.44000000000000017,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9741284464522252,-0.9741284464524278,-1.0,-1.0,-1.0,-1.0,-1.0
349,-1,-1,1,-1.0,-1.0,-1.0,-1.0,-0.1428571428571429,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.33333333333333326,-1.0,0.41935483870967727,-1.0,1.0,-1.0,0.0,-1,-0.5,-0.23636363636363644,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.9466666666666667,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9793035119571037,-0.979303511957283,-1.0,-1.0,-1.0,-1.0,-1.0
3291,1,-1,1,1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.8181818181818183,-1,1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,0.8181818181818183,0.9999999999999998,-1.0,1.0,0.33333333333333326,0.0,-1,0.0,0.45454545454545436,-1.0,-0.9999999999999999,-0.8181818181818181,-0.9999999999999999,-1.0,-1,-1.0,-0.1466666666666665,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6363636363636362,-1.0,-1.0,-1.0,-0.8635445821066323,-0.7531329036504476,-0.753679184896308,-1.0,-1.0
291,-1,1,-1,-1.0,-1.0,1.0,0.0,0.1428571428571428,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-0.19999999999999996,0.3333333333333335,-1.0,-0.3548387096774195,-1.0,1.0,0.0,0.0,-1,0.0,-0.09090909090909094,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.2533333333333332,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9798312141073942,-0.9798312141075394,-1.0,-1.0,-1.0,-1.0,-1.0
1390,1,-1,1,1.0,-1.0,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0,1.0,0.6000000000000001,-0.33333333333333326,-1.0,0.9354838709677418,-1.0,1.0,-1.0,0.0,-1,-0.5,-0.7454545454545455,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-1.0,1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.355785743759785,-0.6991288553554349,-1.0,-1.0,-1.0,-1.0,-1.0
814,1,1,-1,1.0,-1.0,-1.0,0.0,0.9999999999999999,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-0.19999999999999996,0.3333333333333335,-1.0,-1.0,-1.0,1.0,-0.6666666666666666,0.0,-1,0.0,0.16363636363636358,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.7599999999999999,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.4242012956858179,-0.7310813699420899,-1.0,-1.0,-1.0,-1.0,-1.0
3309,1,-1,1,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-0.33333333333333326,0.4545454545454546,-0.3548387096774195,-1.0,1.0,0.0,0.0,-1,-0.5,-0.38181818181818183,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.22666666666666657,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.8007544161636921,-0.6395366376690346,-0.6365426921614221,-1.0,-1.0
402,-1,-1,1,-1.0,1.0,-1.0,0.0,0.4285714285714285,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,0.3333333333333335,-1.0,-0.935483870967742,-1.0,1.0,0.9999999999999998,0.0,-1,0.0,0.19999999999999996,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,0.44000000000000017,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9951275983468116,-0.9951275983468463,-1.0,-1.0,-1.0,-1.0,-1.0
284,-1,-1,1,-1.0,-1.0,1.0,0.0,0.1428571428571428,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-0.19999999999999996,0.3333333333333335,-1.0,-0.29032258064516125,-1.0,1.0,0.0,0.0,-1,0.0,0.018181818181818077,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.41333333333333333,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9936687342544392,-0.9936687342543076,-1.0,-1.0,-1.0,-1.0,-1.0
454,-1,-1,1,-1.0,-1.0,1.0,-1.0,-0.1428571428571429,1.0,0.4545454545454546,1,-1.0,-1.0,-0.1428571428571429,-1.0,-1.0,0.20000000000000018,-0.33333333333333326,0.09090909090909105,-0.935483870967742,-1.0,-1.0,0.0,0.0,-1,-0.5,0.2727272727272727,-1.0,-0.33333333333333326,-0.4545454545454545,-0.33333333333333326,0.0,0,0.0,-0.3866666666666665,1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.2727272727272727,-0.9814158149850734,-0.9677999493268442,-0.967799949326837,-0.9910690366972565,-0.99288225523643,-1.0,-0.9644612547999092,-1.0
1838,1,-1,1,1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,1.0,0.4285714285714285,-1.0,-1.0,-1.0,0.3333333333333335,0.6363636363636365,-1.0,-1.0,1.0,-0.33333333333333326,0.0,-1,0.0,-0.12727272727272732,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,-0.43999999999999995,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.916521201086233,-0.8489750790935668,-0.8495154187032883,-1.0,-1.0
1269,-1,-1,1,-1.0,-1.0,-1.0,0.0,0.9999999999999999,-1.0,-1.0,-1,1.0,-1.0,-1.0,-1.0,-1.0,-0.6,0.3333333333333335,-1.0,0.29032258064516125,-1.0,1.0,0.33333333333333326,0.0,-1,0.0,0.5999999999999999,-1.0,1.0,-1.0,1.0,1.0,1,1.0,0.06666666666666687,-1.0,0.1428571428571428,1.0000000000000004,1.0,-1.0,-1.0,-0.625448915990483,-0.879584820238462,-1.0,-1.0,-1.0,-1.0,-1.0
915,1,-1,1,1.0,-1.0,-1.0,0.0,0.9999999999999999,-1.0,1.0000000000000002,-1,-1.0,1.0,0.9999999999999999,-1.0,-1.0,0.6000000000000001,0.3333333333333335,0.2727272727272727,-0.3548387096774195,-1.0,1.0,-0.33333333333333326,0.0,-1,0.0,-0.09090909090909094,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,-0.46666666666666656,1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-0.5970009307194484,-0.5012467851377991,-0.7670643746282267,-0.9112466288329503,-0.8394326339730682,-1.0,-0.5970009307195394,-1.0
821,-1,1,-1,-1.0,-1.0,-1.0,-1.0,0.4285714285714285,1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,0.29032258064516125,-1.0,1.0,0.33333333333333326,-1.0,-1,-1.0,-0.5636363636363637,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.013333333333333197,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,0.43561406155714466,0.4356140615569659,-1.0,-1.0,-1.0,-1.0,-1.0
746,1,-1,1,1.0,-1.0,1.0,1.0,0.9999999999999999,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-0.19999999999999996,1.0,-1.0,0.29032258064516125,-1.0,1.0,0.0,1.0,-1,1.0,-0.6000000000000001,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.30666666666666664,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.8868565249709607,-0.9471579423905668,-1.0,-1.0,-1.0,-1.0,-1.0
538,-1,-1,1,-1.0,-1.0,-1.0,0.0,-0.1428571428571429,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,1.0,-0.19999999999999996,0.3333333333333335,-1.0,0.29032258064516125,-1.0,1.0,-1.0,0.0,-1,0.0,-0.1636363636363637,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.84,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9839551572250231,-0.9839551572249386,-1.0,-1.0,-1.0,-1.0,-1.0
1596,1,1,-1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.6363636363636365,-1,1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,-0.09090909090909083,-0.935483870967742,-1.0,1.0,0.33333333333333326,1.0,-1,0.5,0.49090909090909074,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,-0.06666666666666665,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.4545454545454545,-1.0,-1.0,-1.0,-0.9232206124272085,-0.8610952590800659,-0.8618539027653794,-1.0,-1.0
3128,1,-1,1,1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.8181818181818183,-1,1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,-0.2727272727272727,0.29032258064516125,-1.0,1.0,0.33333333333333326,0.0,-1,0.0,-0.6000000000000001,-1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.1466666666666665,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6363636363636362,-1.0,-1.0,-1.0,-0.96368713640427,-0.9343049082667375,-0.9346568462581967,-1.0,-1.0
1709,1,-1,1,1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,0.2727272727272727,-1.0,-1.0,1.0,0.0,0.0,-1,0.0,0.7818181818181817,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,-0.17333333333333334,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.958256589838832,-0.9244802836170797,-0.9247504793823296,-1.0,-1.0
1165,1,-1,1,1.0,-1.0,-1.0,0.0,0.4285714285714285,-1.0,1.0000000000000002,-1,-1.0,1.0,0.9999999999999999,-1.0,-1.0,-0.19999999999999996,0.3333333333333335,0.09090909090909105,0.29032258064516125,-1.0,1.0,-0.33333333333333326,0.0,-1,0.0,-0.1636363636363637,-1.0,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1,-1.0,-0.5466666666666666,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-0.631662540886398,-0.6138621757556842,-0.8196597978924807,-0.9185035672712589,-0.8525614591111419,-1.0,-0.631662540886587,-1.0
2096,1,-1,1,1.0,-1.0,-1.0,1.0,0.9999999999999999,-1.0,1.0000000000000002,-1,-1.0,1.0,0.9999999999999999,-1.0,-1.0,0.6000000000000001,1.0,-0.2727272727272727,0.35483870967741926,-1.0,1.0,-0.33333333333333326,1.0,-1,0.5,-0.0181818181818183,-1.0,-0.9999999999999999,0.4545454545454546,-0.9999999999999999,-1.0,-1,-1.0,-0.5199999999999999,1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-0.8655859984614351,-0.879022917266465,-0.9434993668562777,-0.9703977088833341,-0.9464452803260748,-1.0,-0.8655859984614098,-1.0
948,1,1,-1,1.0,-1.0,-1.0,1.0,0.4285714285714285,-1.0,1.0000000000000002,-1,-1.0,-1.0,-0.1428571428571429,-1.0,1.0,1.0,1.0,0.09090909090909105,0.29032258064516125,-1.0,1.0,-0.6666666666666666,1.0,-1,0.5,0.9272727272727272,-1.0,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1,-1.0,-0.7066666666666666,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-0.7536533617486282,-0.7313401285259205,-0.8745262119434642,-0.9464622075221727,-0.9031425825518856,-1.0,-0.7536533617487117,-1.0
1641,1,1,-1,1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.8181818181818183,-1,1.0,-1.0,0.7142857142857141,-1.0,-1.0,-1.0,0.3333333333333335,-0.4545454545454545,0.9999999999999998,-1.0,1.0,0.33333333333333326,0.0,-1,0.0,0.8909090909090909,-1.0,-0.9999999999999999,0.4545454545454546,-0.9999999999999999,-1.0,-1,-1.0,0.040000000000000036,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6363636363636362,-1.0,-1.0,-1.0,-0.8520656709021995,-0.7323659343205912,-0.7291335006500492,-1.0,-1.0
